Date,rolling_vol,rolling_sharpe,rolling_var95,rolling_cvar95,rolling_maxdd
2023-11-13,0.029488977588670192,0.4445036508003502,-0.00242056452384786,-0.00463225084714715,-0.012738586807604833
2023-11-15,0.029545328222081665,0.6960783799262802,-0.00242056452384786,-0.00463225084714715,-0.012738586807605007
2023-11-16,0.029470166803197712,0.9558649228682964,-0.00242056452384786,-0.00463225084714715,-0.012738586807604889
2023-11-17,0.02944067976300093,0.8614107795102548,-0.00242056452384786,-0.00463225084714715,-0.012738586807604955
2023-11-20,0.029450166639487973,0.7996152331487226,-0.00242056452384786,-0.00463225084714715,-0.012738586807604693
2023-11-21,0.02946151776147398,0.8993164278942261,-0.00242056452384786,-0.00463225084714715,-0.012738586807605042
2023-11-22,0.02916620806256415,0.5339690078245943,-0.00242056452384786,-0.00463225084714715,-0.012738586807604967
2023-11-23,0.029097104719668688,0.39056564159047563,-0.00242056452384786,-0.00463225084714715,-0.012738586807605019
2023-11-24,0.029082631166070207,0.35292685601176976,-0.00242056452384786,-0.00463225084714715,-0.01273858680760488
2023-11-28,0.02930545939383617,0.5489394965031342,-0.00242056452384786,-0.00463225084714715,-0.012738586807604965
2023-11-29,0.029252154150373764,0.8538666004519442,-0.00242056452384786,-0.00463225084714715,-0.012738586807605045
2023-11-30,0.029261971819399733,0.8641402948692807,-0.00242056452384786,-0.00463225084714715,-0.012738586807604842
2023-12-01,0.02925903708740121,0.7623229584953163,-0.00242056452384786,-0.00463225084714715,-0.012738586807604908
2023-12-04,0.029929846579426603,1.1107365110863179,-0.00242056452384786,-0.00463225084714715,-0.012738586807605099
2023-12-05,0.030249555216880834,1.376063430248428,-0.00242056452384786,-0.00463225084714715,-0.012738586807604979
2023-12-06,0.030302869869385123,1.5603283112985922,-0.00242056452384786,-0.00463225084714715,-0.012738586807604955
2023-12-07,0.03017994820251997,1.4803492644873337,-0.00242056452384786,-0.00463225084714715,-0.012738586807604955
2023-12-08,0.030202844117078492,1.079631487286079,-0.00242056452384786,-0.00463225084714715,-0.01273858680760459
2023-12-11,0.03035801648206452,1.2681694129163907,-0.00242056452384786,-0.00463225084714715,-0.012738586807605019
2023-12-12,0.03031487946685297,1.0016554420110884,-0.00242056452384786,-0.00463225084714715,-0.012738586807605106
2023-12-13,0.030281980126352498,0.9093642416474031,-0.00242056452384786,-0.00463225084714715,-0.01273858680760479
2023-12-14,0.0301552276645572,0.8465228623149876,-0.00242056452384786,-0.00463225084714715,-0.012738586807604752
2023-12-15,0.026205471657653745,2.2995666001894373,-0.00242056452384786,-0.00463225084714715,-0.012738586807604991
2023-12-18,0.025850096315280877,2.0364868357850634,-0.00217047623121057,-0.00341773240783185,-0.012738586807604986
2023-12-19,0.025650918671583554,1.8753082917670576,-0.00217047623121057,-0.00341773240783185,-0.01273858680760502
2023-12-20,0.02980794234877154,0.5317573388874562,-0.00217047623121057,-0.00341773240783185,-0.012738586807604837
2023-12-21,0.030418872972427492,0.9540736673242952,-0.00242056452384786,-0.004656451521332125,-0.012738586807604951
2023-12-22,0.030384422381585584,1.4076510595522147,-0.00242056452384786,-0.004656451521332125,-0.012738586807604877
2023-12-26,0.029842342537500368,1.8965893822816957,-0.00242056452384786,-0.004656451521332125,-0.01273858680760495
2023-12-27,0.029834454088008795,1.9819173479047756,-0.00217047623121057,-0.004599956135683275,-0.012738586807604738
2023-12-28,0.02986799926010911,2.0661852336329725,-0.00217047623121057,-0.004599956135683275,-0.01273858680760499
2023-12-29,0.02989643816796232,2.2500847872792913,-0.00217047623121057,-0.004599956135683275,-0.012738586807604934
2024-01-01,0.02965026006377805,1.9368308768602327,-0.00217047623121057,-0.004599956135683275,-0.012738586807604795
2024-01-02,0.029421858660457254,2.132441855075084,-0.00217047623121057,-0.004599956135683275,-0.012738586807604896
2024-01-03,0.029286020639695962,2.00177907018904,-0.00217047623121057,-0.004599956135683275,-0.01273858680760506
2024-01-04,0.029486030665059216,2.2966014252953983,-0.00217047623121057,-0.004599956135683275,-0.012738586807605121
2024-01-05,0.028960032388095212,2.6937973654765206,-0.00217047623121057,-0.004599956135683275,-0.012738586807605121
2024-01-08,0.029291110527836537,2.4225171169572812,-0.00174187426436867,-0.0044831938749297,-0.012738586807604911
2024-01-09,0.029266190851294834,2.312031956787172,-0.0017432719607245,-0.0044831938749297,-0.012738586807604832
2024-01-10,0.02863113792461201,2.756624612634036,-0.0017432719607245,-0.0044831938749297,-0.012738586807604892
2024-01-11,0.028610976822669436,2.744676711029781,-0.00168013307840987,-0.0042852114428117,-0.012738586807604856
2024-01-12,0.02858822633142488,2.631628507090285,-0.00168013307840987,-0.0042852114428117,-0.012738586807604972
2024-01-15,0.028575409622419855,2.5820542354885982,-0.00168013307840987,-0.0042852114428117,-0.012738586807605052
2024-01-16,0.028559413606705965,2.6037403701448216,-0.00168013307840987,-0.0042852114428117,-0.012738586807604963
2024-01-17,0.029319326128281843,2.056409559731081,-0.00168013307840987,-0.0042852114428117,-0.012738586807604925
2024-01-18,0.02936108310766507,1.827158315365019,-0.0017432719607245,-0.0045597832507189755,-0.012738586807604878
2024-01-19,0.029373202624643716,2.4441801056133645,-0.0017432719607245,-0.0045597832507189755,-0.011038135120032221
2024-01-23,0.03279660167583077,1.359678331053931,-0.00168013307840987,-0.004542632921285975,-0.011038135120032194
2024-01-24,0.03299590571601461,1.9315590704951302,-0.00266998928323189,-0.005814597051900175,-0.009462559520987804
2024-01-25,0.02973853158989164,3.066011753866935,-0.00266998928323189,-0.005814597051900175,-0.007463707354315097
2024-01-29,0.029683617243434948,3.5591610242460665,-0.00168013307840987,-0.004600698416974025,-0.007463707354314873
2024-01-30,0.029353108712722925,3.8040177056126088,-0.00168013307840987,-0.004600698416974025,-0.007463707354314893
2024-01-31,0.029294292842992214,3.790703954518151,-0.00162954850648747,-0.004600698416974025,-0.007463707354314799
2024-02-01,0.029308061719527215,3.766627418466393,-0.00162954850648747,-0.004600698416974025,-0.007463707354314998
2024-02-02,0.029290869009629572,3.925981184745059,-0.00162954850648747,-0.004600698416974025,-0.007463707354314864
2024-02-05,0.02936187017405384,3.8443129398730385,-0.00162954850648747,-0.004600698416974025,-0.007463707354315099
2024-02-06,0.02949079379391829,3.911471263110464,-0.00162954850648747,-0.004600698416974025,-0.007463707354315099
2024-02-07,0.029456856639713373,3.85988850633421,-0.00162954850648747,-0.004600698416974025,-0.007463707354315051
2024-02-08,0.02929564467908876,3.553968287660118,-0.00162954850648747,-0.004600698416974025,-0.007463707354315115
2024-02-09,0.029518122531587192,3.2782880553902847,-0.00162954850648747,-0.004600698416974025,-0.007463707354314844
2024-02-12,0.031167969627468355,2.3431240389212826,-0.00162954850648747,-0.004600698416974025,-0.00746370735431486
2024-02-13,0.03111719339447745,2.503423066460023,-0.00266998928323189,-0.005294283807098475,-0.0074637073543148275
2024-02-14,0.03118365322383164,2.6163397452545767,-0.00266998928323189,-0.005294283807098475,-0.00746370735431474
2024-02-15,0.031085697545436282,2.519951105164821,-0.00266998928323189,-0.005294283807098475,-0.007463707354314944
2024-02-16,0.031201093284352614,2.600989064982149,-0.00266998928323189,-0.005294283807098475,-0.0074637073543146045
2024-02-19,0.031193710391943397,2.507588533479229,-0.00266998928323189,-0.005294283807098475,-0.007463707354314765
2024-02-20,0.031215455933430673,2.457043806782478,-0.00266998928323189,-0.005294283807098475,-0.007463707354314729
2024-02-21,0.03152172281802676,2.220484238864335,-0.00266998928323189,-0.005294283807098475,-0.007463707354314842
2024-02-22,0.03158777950071224,2.3120148516113197,-0.0026725657261947697,-0.005294283807098475,-0.007463707354314951
2024-02-23,0.031574542493923725,2.4986840344576513,-0.0026725657261947697,-0.005294283807098475,-0.007463707354315019
2024-02-26,0.031615569435306766,2.4263413999041883,-0.0026725657261947697,-0.005294283807098475,-0.00746370735431493
2024-02-27,0.031675469895943185,2.3016592819460615,-0.0026725657261947697,-0.005294283807098475,-0.007463707354314868
2024-02-28,0.03249268532598779,1.5567339345208937,-0.0026725657261947697,-0.005294283807098475,-0.007463707354314931
2024-02-29,0.032489714605086005,1.5532433816953528,-0.00338423082969537,-0.0054621762580153,-0.0074637073543149714
2024-03-01,0.0324551878953839,1.3942970597326811,-0.00338423082969537,-0.0054621762580153,-0.007463707354315143
2024-03-04,0.03245061978545495,1.490334773591858,-0.00338423082969537,-0.0054621762580153,-0.007463707354314966
2024-03-05,0.03199411431541843,0.9282112771213519,-0.00338423082969537,-0.0054621762580153,-0.007463707354314966
2024-03-06,0.03229864395136617,0.2513866732614707,-0.00338423082969537,-0.0054621762580153,-0.007463707354315054
2024-03-07,0.032275171528239936,0.22944088515998962,-0.0033881239649977,-0.0054621762580153,-0.007463707354314936
2024-03-11,0.03263052988840908,-0.2583739242630356,-0.0033881239649977,-0.0054621762580153,-0.007463707354314828
2024-03-12,0.03333731104593549,-0.5276344179747728,-0.0033881239649977,-0.0054621762580153,-0.00746370735431483
2024-03-13,0.037570700753892926,-1.5967226675397004,-0.00345145886060728,-0.00546219599427785,-0.01074972728615607
2024-03-14,0.038828440768830616,-0.9869148532089205,-0.00435543177724838,-0.00677125060062075,-0.019344022220202116
2024-03-15,0.0388251978846074,-1.0229137350434723,-0.00435543177724838,-0.00677125060062075,-0.01934402222020177
2024-03-18,0.038636842570945115,-1.24366986853085,-0.00435543177724838,-0.00677125060062075,-0.01934402222020175
2024-03-19,0.03881547501716682,-1.6512335308177382,-0.00435543177724838,-0.00677125060062075,-0.019344022220201238
2024-03-20,0.03881194707709152,-1.797427299586853,-0.00435543177724838,-0.00677125060062075,-0.01934402222020155
2024-03-21,0.0396803849726798,-1.4335943734003829,-0.00435543177724838,-0.00677125060062075,-0.019344022220201713
2024-03-22,0.03699222573716929,-0.5963589099514559,-0.00435543177724838,-0.00677125060062075,-0.019344022220201616
2024-03-26,0.036432243189110244,-0.904380994817902,-0.00345145886060728,-0.005841102892020549,-0.019344022220201467
2024-03-27,0.036245789217030595,-1.0536699125939695,-0.00345145886060728,-0.005841102892020549,-0.019344022220201696
2024-03-28,0.03624941652101162,-1.049736659981928,-0.00345145886060728,-0.005841102892020549,-0.019344022220201793
2024-04-01,0.03622896800235247,-1.1280971320728386,-0.00345145886060728,-0.005841102892020549,-0.019344022220201464
2024-04-02,0.03653143398468441,-0.9570430641592481,-0.00345145886060728,-0.005841102892020549,-0.01934402222020167
2024-04-03,0.036566703694716055,-0.9305148712317225,-0.00345145886060728,-0.005841102892020549,-0.01934402222020174
2024-04-04,0.03656601523703727,-0.9212976693776,-0.00345145886060728,-0.005841102892020549,-0.019344022220201974
2024-04-05,0.036605038591039425,-0.801304231748763,-0.00345145886060728,-0.005841102892020549,-0.019344022220201974
2024-04-08,0.036595155540009666,-0.8147279308622494,-0.00345145886060728,-0.005841102892020549,-0.01934402222020218
2024-04-09,0.036350982089842304,-1.1182601476322593,-0.00345145886060728,-0.005841102892020549,-0.01934402222020164
2024-04-10,0.03644261156390562,-1.0004748879102447,-0.00345145886060728,-0.005841102892020549,-0.019344022220201696
2024-04-12,0.036350030499405474,-0.942928103616421,-0.00345145886060728,-0.005841102892020549,-0.019344022220201557
2024-04-15,0.036676142687377365,-1.2258301132078178,-0.00345145886060728,-0.005841102892020549,-0.01934402222020192
2024-04-16,0.036705288707921196,-1.1696621070527513,-0.00345145886060728,-0.005841102892020549,-0.019344022220201998
2024-04-18,0.036548538188566,-1.4739139326075974,-0.00345145886060728,-0.005841102892020549,-0.019344022220201925
2024-04-19,0.03654396775881041,-1.5187357475392655,-0.00345145886060728,-0.005841102892020549,-0.01934402222020197
2024-04-22,0.036849638522916894,-1.3054667113753233,-0.00345145886060728,-0.005841102892020549,-0.019344022220201682
2024-04-23,0.03700754478426294,-1.0894877211089635,-0.00345145886060728,-0.005841102892020549,-0.019344022220201554
2024-04-24,0.03674995297232842,-0.5688601646445371,-0.00345145886060728,-0.005841102892020549,-0.019344022220201776
2024-04-25,0.03679303323446301,-0.3664557847384155,-0.00345145886060728,-0.005841102892020549,-0.01934402222020195
2024-04-26,0.03647461605789295,-0.5435829181232483,-0.00345145886060728,-0.005841102892020549,-0.019344022220202088
2024-04-29,0.033662482258677906,0.32698346701285036,-0.00345145886060728,-0.005841102892020549,-0.019344022220201335
2024-04-30,0.0331422547441531,-0.020460702326300793,-0.0033881239649977,-0.00501160302023045,-0.01934402222020216
2024-05-02,0.03314553779667398,-0.0595784260721906,-0.0033881239649977,-0.00501160302023045,-0.019344022220202022
2024-05-03,0.03303448272494302,-0.5166286068231929,-0.0033881239649977,-0.00501160302023045,-0.019344022220201654
2024-05-06,0.033169415592683354,-0.6571686798519303,-0.0033881239649977,-0.00501160302023045,-0.019344022220201665
2024-05-07,0.033296566536289415,-1.477163268572246,-0.0033881239649977,-0.00501160302023045,-0.01934402222020195
2024-05-08,0.03347235003314637,-1.2579480022194836,-0.00345145886060728,-0.00501527432849805,-0.019344022220202164
2024-05-09,0.03447342735051841,-1.8441714014388455,-0.00345145886060728,-0.00501527432849805,-0.019344022220202164
2024-05-10,0.03465715324863448,-1.557772604516758,-0.00346461241433048,-0.00520298897265105,-0.019344022220201727
2024-05-13,0.03438056686533389,-1.716886120602587,-0.00346461241433048,-0.00520298897265105,-0.019344022220201654
2024-05-14,0.03466321030990203,-1.5447822627956092,-0.00346461241433048,-0.00520298897265105,-0.019344022220201772
2024-05-15,0.03476769932506134,-1.3771545508756662,-0.00346461241433048,-0.00520298897265105,-0.01934402222020168
2024-05-16,0.034807967461141294,-1.0641755621013704,-0.00346461241433048,-0.00520298897265105,-0.019344022220201828
2024-05-17,0.0339597952327083,-0.23624740761911903,-0.00346461241433048,-0.00520298897265105,-0.019344022220201592
2024-05-21,0.03418170678974697,-0.06929166587145077,-0.00345145886060728,-0.004951887577613249,-0.019344022220201644
2024-05-22,0.03409675064950931,-0.1547474861315613,-0.00345145886060728,-0.004951887577613249,-0.01934402222020187
2024-05-23,0.03410409560611884,-0.14658017377800636,-0.00345145886060728,-0.004951887577613249,-0.019344022220201644
2024-05-24,0.033949980395826834,-0.24675720807419413,-0.00345145886060728,-0.004951887577613249,-0.019344022220201904
2024-05-27,0.03395100187910537,-0.2368478122301509,-0.00345145886060728,-0.004951887577613249,-0.019344022220201755
2024-05-28,0.03414659268543199,-0.4175478524494994,-0.00345145886060728,-0.004951887577613249,-0.019344022220201984
2024-05-29,0.033930032434174175,-0.21733381174590607,-0.00345145886060728,-0.004951887577613249,-0.019344022220201505
2024-05-30,0.034331524566648605,-0.7220643311848478,-0.00345145886060728,-0.004951887577613249,-0.0193440222202015
2024-05-31,0.034348191899316705,-0.7071269591462042,-0.00345145886060728,-0.004951887577613249,-0.019344022220201817
2024-06-03,0.034337419801690576,-0.6725952183215418,-0.00345145886060728,-0.004951887577613249,-0.019051368918576624
2024-06-04,0.04401905312995862,-1.7238984340451267,-0.00345145886060728,-0.004951887577613249,-0.01864006740459022
2024-06-05,0.04603162605729963,-0.6908273982554938,-0.00346461241433048,-0.007493123869236724,-0.017225451536324734
2024-06-06,0.04692090796609955,-0.3750407780782281,-0.00346461241433048,-0.007493123869236724,-0.01722545153632453
2024-06-07,0.047514445105504934,-0.039438947535821924,-0.00346461241433048,-0.007493123869236724,-0.017225451536324647
2024-06-10,0.047641038460365895,0.06770596190109016,-0.00346461241433048,-0.007493123869236724,-0.017225451536324647
2024-06-11,0.047581124816669276,0.2560842221826409,-0.00346461241433048,-0.007493123869236724,-0.01661424996231149
2024-06-12,0.04721640576096666,0.6262000824628328,-0.00346461241433048,-0.007493123869236724,-0.016614249962311776
2024-06-13,0.04722994011378444,0.6400403121268177,-0.00346461241433048,-0.007493123869236724,-0.01661424996231163
2024-06-14,0.046914987408459494,0.9641588177007163,-0.00346461241433048,-0.007493123869236724,-0.016614249962311513
2024-06-18,0.046301673236639564,1.4145170486106025,-0.00346461241433048,-0.007493123869236724,-0.016614249962311686
2024-06-19,0.042573808987680956,2.2167949876096618,-0.00339598266010222,-0.007493123869236724,-0.016614249962311967
2024-06-20,0.04169389157658982,1.9249738835075658,-0.00272887276113703,-0.006012494877323174,-0.01661424996231168
2024-06-21,0.041715772873302574,1.893795082375082,-0.00272887276113703,-0.006012494877323174,-0.01661424996231142
2024-06-24,0.04170125807976716,1.997835189082502,-0.00272887276113703,-0.006012494877323174,-0.016614249962311565
2024-06-25,0.04128077947445614,2.2459330691262314,-0.00272887276113703,-0.006012494877323174,-0.016614249962311776
2024-06-26,0.04119907270074638,2.3483109495680683,-0.00272260993623896,-0.006012494877323174,-0.016614249962311686
2024-06-27,0.04057898893952785,1.9525449976405824,-0.00272260993623896,-0.006012494877323174,-0.01661424996231176
2024-06-28,0.04053491471167944,1.8848747234438692,-0.00272260993623896,-0.006012494877323174,-0.0166142499623118
2024-07-01,0.04054956579069081,1.8212610658900632,-0.00272260993623896,-0.006012494877323174,-0.01661424996231183
2024-07-02,0.04060340407522232,1.696021566818283,-0.00272260993623896,-0.006012494877323174,-0.016614249962311565
2024-07-03,0.040601583937095405,1.6925693833464335,-0.00272260993623896,-0.006012494877323174,-0.01661424996231176
2024-07-04,0.04060563777294664,1.8041739787009425,-0.00272260993623896,-0.006012494877323174,-0.01661424996231182
2024-07-05,0.04041348874008469,1.6866928592586716,-0.00272260993623896,-0.006012494877323174,-0.01661424996231182
2024-07-08,0.04037912612839414,1.5126124443207276,-0.00272260993623896,-0.006012494877323174,-0.016614249962311752
2024-07-09,0.0403706745489645,1.5506140849587524,-0.00272260993623896,-0.006012494877323174,-0.01661424996231191
2024-07-10,0.040488454325236636,1.336258442987119,-0.00272260993623896,-0.006012494877323174,-0.01661424996231201
2024-07-11,0.04048298694640913,1.3125143696879427,-0.00272260993623896,-0.006012494877323174,-0.016614249962311395
2024-07-12,0.040445421747775816,1.4297772394149477,-0.00272260993623896,-0.006012494877323174,-0.01661424996231169
2024-07-15,0.040447777115703756,1.4321679899895654,-0.00272260993623896,-0.006012494877323174,-0.01661424996231161
2024-07-16,0.04031983672858486,1.5665719728155432,-0.00272260993623896,-0.006012494877323174,-0.016614249962311648
2024-07-18,0.04003020438357791,1.707949705236806,-0.00272260993623896,-0.006012494877323174,-0.016614249962311478
2024-07-19,0.04104086090580619,1.1912053092547827,-0.00265121718402295,-0.006012494877323174,-0.01661424996231162
2024-07-22,0.041002689970241146,1.4019125509608636,-0.00339598266010222,-0.0063267313604646255,-0.016614249962311527
2024-07-23,0.04111105128462411,1.2975114342954899,-0.00339598266010222,-0.0063267313604646255,-0.016614249962311534
2024-07-24,0.04113656704480854,1.3088833371028101,-0.00339598266010222,-0.0063267313604646255,-0.016614249962311804
2024-07-25,0.041084448795637045,1.096589149366756,-0.00339598266010222,-0.0063267313604646255,-0.01661424996231193
2024-07-26,0.041262211255347146,1.176096069983891,-0.00339598266010222,-0.0063267313604646255,-0.01661424996231185
2024-07-29,0.04133536441117309,1.2346853134748514,-0.00339598266010222,-0.0063267313604646255,-0.016614249962311783
2024-07-30,0.04132968929638515,1.2269637874484132,-0.00339598266010222,-0.0063267313604646255,-0.0166142499623117
2024-07-31,0.041319965121253806,1.1997719548643653,-0.00339598266010222,-0.0063267313604646255,-0.016614249962311662
2024-08-01,0.041328239300454275,1.1730845731099018,-0.00339598266010222,-0.0063267313604646255,-0.016614249962311877
2024-08-02,0.04171890233191486,0.9287519181968666,-0.00339598266010222,-0.0063267313604646255,-0.016614249962311863
2024-08-05,0.04451969938577467,0.3200877798248884,-0.00339598266010222,-0.0063267313604646255,-0.016614249962311863
2024-08-06,0.044452160835773746,0.3683246312316972,-0.0039665109351692,-0.00734990473137115,-0.016614249962311853
2024-08-07,0.044459587191137746,1.0615076632677645,-0.0039665109351692,-0.00734990473137115,-0.01661424996231179
2024-08-08,0.04448346109923524,0.8009613578475757,-0.00389642055213892,-0.00734990473137115,-0.01661424996231161
2024-08-09,0.04360377997931545,1.3878916220898183,-0.00389642055213892,-0.00734990473137115,-0.016614249962311565
2024-08-12,0.04351739937567105,1.2873874717275788,-0.00273202752632982,-0.0069906157016475,-0.016614249962311717
2024-08-13,0.04401029348604512,0.892971715722854,-0.00273202752632982,-0.0069906157016475,-0.016614249962311832
2024-08-14,0.04394092447777638,0.550420699453768,-0.0029052110167017697,-0.007029516202723075,-0.0166142499623117
2024-08-16,0.04434140818141839,0.7346865528988347,-0.0029052110167017697,-0.007029516202723075,-0.01661424996231171
2024-08-19,0.04435817917600284,0.747547517377194,-0.0029052110167017697,-0.007029516202723075,-0.01661424996231175
2024-08-20,0.04410357752265385,0.5866520493194489,-0.0029052110167017697,-0.007029516202723075,-0.01661424996231155
2024-08-21,0.044041876692313464,0.5518666369095484,-0.0029052110167017697,-0.007029516202723075,-0.01661424996231179
2024-08-22,0.04404793603510624,0.5623670861868186,-0.0029052110167017697,-0.007029516202723075,-0.016614249962311856
2024-08-23,0.04405849728824446,0.40183296942635016,-0.0029052110167017697,-0.007029516202723075,-0.016614249962311655
2024-08-26,0.04401347567361335,0.2870657261862861,-0.0029052110167017697,-0.007029516202723075,-0.016614249962311704
2024-08-27,0.04409185955559439,0.4002825327362568,-0.0029052110167017697,-0.007029516202723075,-0.016614249962311714
2024-08-28,0.04394402420766307,0.5079271866167769,-0.0029052110167017697,-0.007029516202723075,-0.015026430220890315
2024-08-29,0.04404627310293377,0.39726970999889044,-0.0029052110167017697,-0.007029516202723075,-0.015026430220890279
2024-08-30,0.04371634319782403,0.8341602917178566,-0.0029052110167017697,-0.007029516202723075,-0.013616411921606238
2024-09-02,0.043680752406253416,0.7121872991633729,-0.00287206933020189,-0.007029516202723075,-0.013616411921606267
2024-09-03,0.04368456491354244,0.7905118984881765,-0.00287206933020189,-0.007029516202723075,-0.01361641192160623
2024-09-04,0.03319012994510276,2.6487552281408657,-0.00287206933020189,-0.007029516202723075,-0.010782966869659757
2024-09-05,0.03001957377238013,2.0203516988424757,-0.0023370731262232396,-0.00423385130927925,-0.010782966869659766
2024-09-06,0.02928032316250694,1.0847161759225856,-0.0023370731262232396,-0.00423385130927925,-0.010782966869659825
2024-09-09,0.028406887443053638,0.5148145483429839,-0.00243349690299341,-0.00423385130927925,-0.010782966869659837
2024-09-10,0.028313993732105157,0.4569239011298792,-0.00243349690299341,-0.00423385130927925,-0.010782966869659922
2024-09-11,0.028409218501666427,0.14445011719226664,-0.00243349690299341,-0.00423385130927925,-0.010782966869659849
2024-09-12,0.028601756737055714,0.2571931415666354,-0.00243349690299341,-0.00423385130927925,-0.010782966869659735
2024-09-13,0.02865703817119876,0.29940287718512343,-0.00243349690299341,-0.00423385130927925,-0.010782966869659651
2024-09-16,0.02858446039278959,0.12980650019107642,-0.00243349690299341,-0.00423385130927925,-0.01078296686965972
2024-09-17,0.02846409090392385,-0.11896127206707156,-0.00243349690299341,-0.00423385130927925,-0.010782966869659806
2024-09-18,0.028352239788744526,-0.042596947451854966,-0.00243349690299341,-0.00423385130927925,-0.010782966869659865
2024-09-19,0.028557090103104435,-0.5004298519565474,-0.00243349690299341,-0.00423385130927925,-0.010782966869659934
2024-09-20,0.02883175914341725,-0.14120640456698147,-0.00243349690299341,-0.00423385130927925,-0.010782966869659792
2024-09-23,0.028971683121287464,-0.022173088107978745,-0.00243349690299341,-0.00423385130927925,-0.01078296686965977
2024-09-24,0.028968418791928317,0.049137460706888916,-0.00243349690299341,-0.00423385130927925,-0.010782966869659752
2024-09-25,0.028997348719006118,-0.04790489993560067,-0.00243349690299341,-0.00423385130927925,-0.010782966869659925
2024-09-26,0.028988219346637735,-0.01848877886560565,-0.00243349690299341,-0.00423385130927925,-0.010782966869659943
2024-09-27,0.02896801744485425,-0.06779909510126782,-0.00243349690299341,-0.00423385130927925,-0.010782966869659827
2024-09-30,0.028974057454287064,-0.0869336012714701,-0.00243349690299341,-0.00423385130927925,-0.010782966869659785
2024-10-01,0.02893711545540952,-0.014973678951398879,-0.00243349690299341,-0.00423385130927925,-0.010782966869659785
2024-10-03,0.030249558432346543,-0.7087564993500944,-0.00243349690299341,-0.00423385130927925,-0.010782966869659814
2024-10-04,0.030675481924854146,-1.1835326296154183,-0.00287206933020189,-0.0046851267296259,-0.010782966869659875
2024-10-07,0.03234574351482012,-1.9395151278247356,-0.00288687473228476,-0.0046851267296259,-0.010782966869659703
2024-10-08,0.03350852659616326,-1.3266456488517897,-0.00391198075256915,-0.0052574425414111505,-0.012121313291403148
2024-10-09,0.03371182464461315,-1.1414866667149768,-0.00391198075256915,-0.0052574425414111505,-0.012121313291403117
2024-10-10,0.03364297332477771,-1.0705971767675337,-0.00391198075256915,-0.0052574425414111505,-0.012121313291403377
2024-10-11,0.03378692804760598,-0.9287858436047309,-0.00391198075256915,-0.0052574425414111505,-0.012121313291403089
2024-10-14,0.03376400213976977,-1.0054555992265,-0.00391198075256915,-0.0052574425414111505,-0.012121313291403249
2024-10-15,0.033697554856034546,-1.0693580794655775,-0.00391198075256915,-0.0052574425414111505,-0.012121313291403176
2024-10-16,0.0336992214282756,-1.0987931311406647,-0.00391198075256915,-0.0052574425414111505,-0.012121313291403311
2024-10-17,0.034744828930924766,-1.4371566836482017,-0.00391198075256915,-0.0052574425414111505,-0.012121313291403084
2024-10-18,0.03375319200125646,-0.9421441272008693,-0.0042171801408353,-0.005318035396799925,-0.012121313291403172
2024-10-21,0.0341464289690045,-1.414285663254779,-0.00410704574800895,-0.005318035396799925,-0.012121313291403106
2024-10-22,0.03616216684918531,-1.8759466458956355,-0.00410704574800895,-0.005318035396799925,-0.012121313291403039
2024-10-23,0.03585016533772465,-2.0559371709709358,-0.00426192331317729,-0.005756224365137825,-0.016140669065955925
2024-10-24,0.03595662143531582,-2.1673824795501573,-0.00426192331317729,-0.005756224365137825,-0.01614066906595638
2024-10-25,0.036483973856900206,-2.946535160700545,-0.00426192331317729,-0.005756224365137825,-0.016485987118531137
2024-10-28,0.03652870914580561,-2.923040751033709,-0.00443135582230661,-0.005802576936070051,-0.020862523027051307
2024-10-29,0.03651095381375359,-2.93868624186437,-0.00443135582230661,-0.005802576936070051,-0.020862523027051227
2024-10-30,0.03666141508843726,-2.815652346997162,-0.00443135582230661,-0.005802576936070051,-0.02086252302705178
2024-10-31,0.03682689907492768,-2.6304191108252346,-0.00443135582230661,-0.005802576936070051,-0.020862523027051147
2024-11-01,0.036529769523842494,-2.3853194494130707,-0.00443135582230661,-0.005802576936070051,-0.020862523027051147
2024-11-04,0.033660543675523416,-2.005435462614531,-0.00443135582230661,-0.005802576936070051,-0.02086252302705154
2024-11-05,0.03370468440376154,-1.7658964127615049,-0.00426192331317729,-0.0049790069461180505,-0.020862523027051546
2024-11-06,0.033592483619739884,-1.7986765917931553,-0.00426192331317729,-0.0049790069461180505,-0.02086252302705139
2024-11-07,0.03383567342548546,-1.9250654172666044,-0.00426192331317729,-0.0049790069461180505,-0.020862523027051313
2024-11-08,0.03400124005048448,-2.4706150460900433,-0.00426192331317729,-0.0049790069461180505,-0.02086252302705164
2024-11-11,0.03413113743969089,-2.759909124895706,-0.00426192331317729,-0.0049790069461180505,-0.02086252302705156
2024-11-12,0.034104678398273705,-2.752602838918737,-0.00426192331317729,-0.0049790069461180505,-0.02086252302705085
2024-11-13,0.035314788415260014,-3.057973531326429,-0.00426192331317729,-0.0049790069461180505,-0.02159889127863977
2024-11-14,0.03463736886781467,-3.3839387213835836,-0.00443135582230661,-0.0051237551994065995,-0.026337757069883637
2024-11-18,0.034514328367368174,-3.7735706540515515,-0.00443135582230661,-0.0051237551994065995,-0.02633775706988396
2024-11-19,0.03455407164919721,-3.7406100016550288,-0.00443135582230661,-0.0051237551994065995,-0.02669855369788606
2024-11-21,0.034634230364753986,-4.264931271121121,-0.00443135582230661,-0.0051237551994065995,-0.026698553697886537
